"id","subjid","dob","age","sex","tot","expr","axcpt_status","exprnotes_axcpt","age_group","age_11","age_adult","acc_count_ax","acc_count_ay","acc_count_bx","acc_count_by","rt_count_ax","rt_count_ay","rt_count_bx","rt_count_by","rt_mean.ax","rt_mean.ay","rt_mean.bx","rt_mean.by","rt_var.ax","rt_var.ay","rt_var.bx","rt_var.by","zrt_mean.ax","zrt_mean.ay","zrt_mean.bx","zrt_mean.by","overall_acc","acc_outlier","acc_mean.ax","acc_mean.ay","acc_mean.bx","acc_mean.by","exclude_by60","exclude_acc60","mean_err.ax","mean_err.ay","mean_err.bx","mean_err.by","acc_var.ax","acc_var.ay","acc_var.bx","acc_var.by","PBI_rt","AY_BXdiff","PBI_zrt","PBIzrt_outlier","logrt_mean.ax","logrt_mean.ay","logrt_mean.bx","logrt_mean.by","PBI_logRT","PBI_error","dcon","dot","abias"
"SearchCosts-Adult_S001","SearchCosts-Adult_S001",NA,18,4,14:00:00,"Sonali",1,NA,"Adult",0,1,52,12,12,11,52,12,12,11,455.601916863346,579.917013645167,457.249343395083,434.881383722455,4135.49504833296,24282.9103240425,17493.763224978,14369.2926592238,-0.13783471577303,1.0235170137894,-0.122444455848945,-0.331405952280721,1,0,1,1,1,1,0,0,0.00943396226415094,0.0384615384615385,0.0384615384615385,0.0416666666666667,0,0,0,0,0.118271933347451,122.667670250083,1.27177490818012,0,6.1123218985623,6.33481217080038,6.08860613271028,6.04696970744502,0.0198178981078446,0,3.28970725390294,"9/17/19",-5.55111512312578e-16
"SearchCosts-Adult_S002","SearchCosts-Adult_S002",NA,22,4,14:45:00,"Sonali",1,NA,"Adult",0,1,51,11,12,12,50,11,12,12,495.52417278292,852.933818643091,445.702572663333,406.867663065583,17165.485320487,28564.9475101816,74924.4891313922,23484.0124860371,-0.127615087972907,1.5804546555607,-0.365713775919313,-0.551306791790885,0.988372093023256,0,0.980392156862745,1,1,1,0,0,0.0288461538461538,0.0416666666666667,0.0384615384615385,0.0384615384615385,0.0196078431372549,0,0,0,0.313583731909811,407.231245979758,1.60212639921574,0,6.17448176346106,6.73106290227979,5.97393718504238,5.95586413561901,0.0595927360908021,0.0399999999999999,3.70677012776093,"9/17/19",0.208531436928994
"SearchCosts-Adult_S003","SearchCosts-Adult_S003",NA,20,4,15:30:00,"Sonali",1,NA,"Adult",0,1,52,11,11,11,52,11,11,11,473.120097930635,606.369495391818,417.580171064818,441.699244759273,21720.4381911056,18639.0957226608,59839.9404528345,34818.6802612511,-0.0348784429471922,0.740965500175463,-0.358259386361,-0.217826201700464,1,0,1,1,1,1,0,0,0.00943396226415094,0.0416666666666667,0.0416666666666667,0.0416666666666667,0,0,0,0,0.184373637212367,188.789324327,2.87224281728974,0,6.12139400926982,6.38514406419413,5.90437038858992,6.02321442592642,0.039120640400508,0,3.28970725390294,"9/17/19",-5.55111512312578e-16
"SearchCosts-Adult_S004","SearchCosts-Adult_S004",NA,19,4,16:15:00,"Sonali",1,"no sound","Adult",0,1,53,11,11,12,53,11,11,12,456.129577924642,486.477331681636,359.351049770273,440.191984176667,15108.9004406081,9830.12746229745,6207.24615126422,18363.1689727638,0.0877458323259877,0.339019083680513,-0.713560769321545,-0.0442142142688332,1,0,1,1,1,1,0,0,0.00925925925925926,0.0416666666666667,0.0416666666666667,0.0384615384615385,0,0,0,0,0.150297961973261,127.126281911364,-2.81031429439037,0,6.09646757283521,6.1709765536365,5.86126214512136,6.04563362205266,0.0257403810104863,0,3.28970725390294,"9/17/19",-5.55111512312578e-16
"SearchCosts-Adult_S005","SearchCosts-Adult_S005",NA,18,4,15:30:00,"Ziwei",1,NA,"Adult",0,1,52,12,11,12,52,12,11,12,480.328853313692,528.5550753275,367.576360702364,407.741864522417,13318.9324768132,8088.3750215263,15342.7074746143,4327.80145750826,0.150822114735268,0.563714451512146,-0.814516620245467,-0.470636713473294,1,0,1,1,1,1,0,0,0.00943396226415094,0.0384615384615385,0.0416666666666667,0.0384615384615385,0,0,0,0,0.179637392633297,160.978714625136,-5.49529168235817,0,6.15095441169697,6.25795123083889,5.86096203844356,5.99779527812739,0.0327578210664793,-0.0399999999999999,3.28970725390294,"9/20/19",-5.55111512312578e-16
"SearchCosts-Adult_S006","SearchCosts-Adult_S006",NA,19,4,16:00:00,"Bella",1,NA,"Adult",0,1,52,12,11,12,52,12,11,12,400.523043595904,507.3762138685,439.439578489909,341.787755489417,7029.7864055319,5602.94506738809,34617.4436877258,7315.337772348,-0.105594383627718,0.870668849829429,0.249966261822904,-0.642228927446978,1,0,1,1,1,1,0,0,0.00943396226415094,0.0384615384615385,0.0416666666666667,0.0384615384615385,0,0,0,0,0.0717527484510673,67.9366353785909,0.553884651259342,0,5.97670375979253,6.21970000966235,6.00519135893128,5.80497273523144,0.0175468758178212,-0.0399999999999999,3.28970725390294,"9/25/19",-5.55111512312578e-16
"SearchCosts-Adult_S007","SearchCosts-Adult_S007",NA,NA,4,14:30:00,"Bella",1,NA,"Adult",0,1,54,9,9,11,54,9,9,11,383.634214037037,481.227821666667,371.951023666667,367.165933909091,6066.56310510054,3706.10285920202,26796.3939899395,24195.4675685614,-0.0683446666488643,0.866740317193624,-0.180286177410166,-0.226134114455678,1,0,1,1,1,1,0,0,0.00909090909090909,0.05,0.05,0.0416666666666667,0,0,0,0,0.128081935689939,109.276798,1.5252679442418,0,5.93072361585835,6.16818482067013,5.83794341486881,5.83088386571303,0.0275060701770443,0,3.28970725390294,"9/30/19",-5.55111512312578e-16
"SearchCosts-Adult_S008","SearchCosts-Adult_S008",NA,26,4,15:00:00,"Bella",1,NA,"Adult",0,1,52,10,12,12,52,10,11,12,502.498310345808,648.8330364226,735.453475605364,520.050863425083,36145.2323557359,29068.2384180736,27374.4409941543,16144.5763754542,-0.256970642551878,0.497503206532507,0.944101617666337,-0.166473037246426,0.988372093023256,0,1,1,0.916666666666667,1,0,0,0.00943396226415094,0.0454545454545455,0.115384615384615,0.0384615384615385,0,0,0.0833333333333333,0,-0.062574068612332,-86.6204391827636,-0.309792533735465,0,6.17190729999456,6.45029385950936,6.57914270886431,6.22579115796838,-0.00988905764871727,-0.434782608695652,3.02784775405211,"9/30/19",-5.55111512312578e-16
"SearchCosts-Adult_S009","SearchCosts-Adult_S009",NA,18,4,15:30:00,"Sonali",1,NA,"Adult",0,1,53,11,12,11,53,11,12,11,542.19427648583,613.838499242636,379.796783129667,358.223351565182,21154.5417542849,23751.9414844684,18570.8747280522,5418.53846937213,0.227570869268624,0.673016229462305,-0.782129663991958,-0.916261693401723,1,0,1,1,1,1,0,0,0.00925925925925926,0.0416666666666667,0.0384615384615385,0.0416666666666667,0,0,0,0,0.235540867222625,234.04171611297,-13.3360836795841,1,6.26604438282832,6.3939982954909,5.89166750816643,5.8621913698814,0.0408875510169688,0.0399999999999999,3.28970725390294,"10/1/19",-5.55111512312578e-16
"SearchCosts-Adult_S010","SearchCosts-Adult_S010",NA,18,4,16:30:00,"Sonali",1,NA,"Adult",0,1,53,10,11,12,53,10,11,12,470.152998870208,600.9006023408,628.013502467727,472.582280635917,18852.0337885749,15854.7061234319,22338.2141588726,8723.48561970524,-0.247093721877883,0.657009886286357,0.844492258290712,-0.230295537044467,1,0,1,1,1,1,0,0,0.00925925925925926,0.0454545454545455,0.0416666666666667,0.0384615384615385,0,0,0,0,-0.0220624859140596,-27.1129001269273,-0.124863206277447,0,6.12420553697631,6.38012420873019,6.4191256958717,6.13906254708042,-0.00304716975074355,0.0434782608695653,3.28970725390294,"10/1/19",-5.55111512312578e-16
"SearchCosts-Adult_S011","SearchCosts-Adult_S011",NA,18,4,14:25:00,"Ziwei",1,NA,"Adult",0,1,52,12,11,12,52,11,9,12,572.052666774058,704.412698745636,407.410621643222,410.508771737333,35847.1159613964,65285.8836441489,44158.5469627791,17670.6549033574,0.110273619331378,0.734425175978175,-0.666105679065806,-0.651496169116609,0.96551724137931,0,1,0.916666666666667,0.818181818181818,1,0,0,0.00943396226415094,0.115384615384615,0.208333333333333,0.0384615384615385,0,0.0833333333333333,0.163636363636364,0,0.267130641762882,297.002077102414,20.4997243589249,1,6.30107415721857,6.50432090125141,5.91510680226739,5.96832375952697,0.047442934815513,-0.287128712871287,2.55331149548886,"10/4/19",0.130929749925416
"SearchCosts-Adult_S012","SearchCosts-Adult_S012",NA,18,4,15:20:00,"ziwei",1,NA,"Adult",0,1,52,9,11,12,52,9,11,12,549.435372536,701.873779297,481.784473766,522.88484573375,26733.3490130048,36238.2425081427,50771.6677620791,101299.905413139,-0.0178171613872855,0.720089747818092,-0.34529411865176,-0.146340002754552,1,0,1,1,1,1,0,0,0.00943396226415094,0.05,0.0416666666666667,0.0384615384615385,0,0,0,0,0.185939907030992,220.089305531,2.84257281452191,0,6.27019358508152,6.52888343981754,6.09307026266681,6.11443836967704,0.0345281869529394,0.090909090909091,3.28970725390294,"10/4/19",-5.55111512312578e-16
"SearchCosts-Adult_S013","SearchCosts-Adult_S013",NA,19,4,10:00:00,"Sonali",1,NA,"Adult",0,1,53,12,9,12,52,12,8,12,600.663978320058,651.33180220875,598.109990358125,393.379886945167,42783.3931904829,40730.1497501286,108524.614576772,32882.9610612331,0.099892108588387,0.323675905177912,0.088611949333456,-0.815616341949892,0.976744186046512,0,0.981132075471698,1,0.888888888888889,1,0,0,0.0277777777777778,0.0384615384615385,0.15,0.0384615384615385,0.0188679245283019,0,0.111111111111111,0,0.042596471614164,53.221811850625,0.570145235355155,0,6.34184419887236,6.43925859762804,6.25978713025027,5.89054355410037,0.0141326735270963,-0.591836734693878,3.29835282708812,"10/8/19",0.216429425644649
"SearchCosts-Adult_S014","SearchCosts-Adult_S014",NA,18,4,11:00:00,"Sonali",1,NA,"Adult",0,1,53,12,10,12,53,12,9,12,493.944937328094,524.856030941083,412.377119064222,337.004144986583,18919.1810115099,20462.3649331494,47585.9846562055,10762.2234453953,0.169607802826031,0.370313016848451,-0.360010677418002,-0.849406137933254,0.988505747126437,0,1,1,0.9,1,0,0,0.00925925925925926,0.0384615384615385,0.136363636363636,0.0384615384615385,0,0,0.1,0,0.120011666121951,112.478911876861,70.8891120504154,1,6.1739774787071,6.2369468394338,5.9171281388327,5.78065362528969,0.0263137014682718,-0.56,2.92640519249607,"10/8/19",-5.55111512312578e-16
"SearchCosts-Adult_S015","SearchCosts-Adult_S015",NA,19,4,14:30:00,"Bella",1,"during the trial round would ask for space bar after each response","Adult",0,1,53,12,11,11,52,12,11,11,392.606904873538,428.722222646083,303.127093748636,313.271392475455,6037.16388187373,1631.65628709181,7936.14381592742,5004.97621898697,0.196264768986032,0.62446698799003,-0.864654974848243,-0.744378829074851,0.988505747126437,0,0.981132075471698,1,1,1,0,0,0.0277777777777778,0.0384615384615385,0.0416666666666667,0.0416666666666667,0.0188679245283019,0,0,0,0.17161337188393,125.595128897447,-6.1998186600287,1,5.95703806792277,6.05682591155985,5.6813206306545,5.72697707671263,0.0319901680861547,-0.0399999999999999,3.72256610519224,"10/14/19",0.216429425644649
"SearchCosts-Adult_S016","SearchCosts-Adult_S016",NA,18,4,15:30:00,"Bella",1,NA,"Adult",0,1,53,12,10,12,53,12,10,12,415.379065387604,477.912306785667,296.5199947357,332.605759302833,4451.87971065821,3144.07449331967,8254.57141616346,4515.13219021434,0.191194647318354,0.917841208254602,-1.18996732340846,-0.770644797736945,1,0,1,1,1,1,0,0,0.00925925925925926,0.0384615384615385,0.0454545454545455,0.0384615384615385,0,0,0,0,0.234226170181206,181.392312049967,-7.74570470927162,1,6.0170243118886,6.16370933730017,5.65764545249766,5.7898647016414,0.0428092967177714,-0.0833333333333333,3.28970725390294,"10/14/19",-5.55111512312578e-16
"SearchCosts-Adult_S017","SearchCosts-Adult_S017",NA,18,4,16:00:00,"Bella",1,NA,"Adult",0,1,50,11,11,12,49,11,11,12,441.982089256755,663.183840838091,369.605627926909,432.269771893833,18627.6842122395,43321.392204994,39827.0453635403,77127.2999864577,-0.0935711115652927,1.03625950608757,-0.463247849761286,-0.143178646074149,0.988095238095238,0,0.98,1,1,1,0,0,0.0294117647058824,0.0416666666666667,0.0416666666666667,0.0384615384615385,0.02,0,0,0,0.284257558573133,293.578212911182,2.61688804982181,0,6.05291655682302,6.46194332626493,5.80303957101363,5.93469728556768,0.0537223541826139,0,3.69860253758329,"10/16/19",0.204447641840175
"SearchCosts-Adult_S018","SearchCosts-Adult_S018",NA,18,4,15:00:00,"Bella",1,NA,"Adult",0,1,52,11,11,12,51,10,10,12,537.979817857902,576.7946481704,538.1100177766,405.915697415667,42478.8239592219,15340.8599445183,44327.7020463288,22464.5653624719,0.0738871550855463,0.273028233440448,0.0745551511067192,-0.603673229569545,0.965116279069767,0,0.980769230769231,0.909090909090909,0.909090909090909,1,0,0,0.0283018867924528,0.125,0.125,0.0384615384615385,0.0192307692307692,0.0909090909090909,0.0909090909090909,0,0.0346977024810828,38.6846303938,0.571008544013978,0,6.22717595032391,6.33632001462908,6.21059594751401,5.93897178232337,0.010020316346615,0,3.40507956701399,"11/4/19",0.367362047388057
"SearchCosts-Adult_S019","SearchCosts-Adult_S019",NA,19,4,14:30:00,"Sonali",1,NA,"Adult",0,1,51,12,12,12,51,11,12,12,447.904820535686,728.614221919818,346.64082527175,404.76955970125,18599.3305386187,98341.8458240708,19984.2114277916,37769.0131000748,-0.0772119850652848,1.29840293104652,-0.573455650803873,-0.288596099461313,0.988505747126437,0,1,0.916666666666667,1,1,0,0,0.00961538461538462,0.115384615384615,0.0384615384615385,0.0384615384615385,0,0.0833333333333333,0,0,0.355239808123417,381.973396648068,2.58206166553774,0,6.06575284177357,6.51902111741829,5.79548834116978,5.9295388079696,0.0587544943370783,0.5,3.28970725390294,"11/5/19",0.130929749925416
"SearchCosts-Adult_S020","SearchCosts-Adult_S020",NA,18,4,15:30:00,"Sonali",1,"crashed during practice, then no sound when run a second time","Adult",0,1,53,12,11,11,53,12,11,11,625.672565316226,654.885172843917,625.38821047,581.324750727,40051.6085420808,12967.7529911941,28437.3666408285,14553.7157050629,0.00913019833416216,0.174400462115764,0.00752146140785833,-0.241767466598748,1,0,1,1,1,1,0,0,0.00925925925925926,0.0384615384615385,0.0416666666666667,0.0416666666666667,0,0,0,0,0.0230395810444527,29.4969623739166,0.917311105091942,0,6.39590630667654,6.47120219003506,6.39987599542856,6.34535251519312,0.00554158661603465,-0.0399999999999999,3.28970725390294,"11/5/19",-5.55111512312578e-16
"SearchCosts-Adult_S021","SearchCosts-Adult_S021",NA,19,4,16:30:00,"Sonali",1,NA,"Adult",0,1,51,12,10,12,51,12,10,12,360.974428700529,430.1706552505,261.1690044403,237.754821777333,2402.86747525319,4420.40013292498,3368.47609732141,789.312382580571,0.247328549609374,1.13093205090334,-1.02714011322707,-1.32612829238729,1,0,1,1,1,1,0,0,0.00961538461538462,0.0384615384615385,0.0454545454545455,0.0384615384615385,0,0,0,0,0.244455309978579,169.0016508102,20.7922909278507,1,5.88062881207473,6.05452125594391,5.54652299357681,5.46484834499741,0.0437890116993636,-0.0833333333333333,3.28970725390294,"11/5/19",-5.55111512312578e-16
"SearchCosts-Adult_S022","SearchCosts-Adult_S022",NA,19,4,09:15:00,"Sonali",1,NA,"Adult",0,1,54,11,12,10,54,11,11,10,428.17520653763,501.978310671818,432.733644138636,395.5866336822,10065.238818311,7404.59714439249,38873.9451267023,6466.91800919729,-0.0542598768768602,0.588151436575311,-0.0145814389451967,-0.337923662258081,0.988505747126437,0,1,1,0.916666666666667,1,0,0,0.00909090909090909,0.0416666666666667,0.115384615384615,0.0454545454545455,0,0,0.0833333333333333,0,0.0740812890824999,69.2446665331818,1.05084449676742,0,6.04101534283471,6.20534631944269,5.98496420737763,5.96229867219073,0.0180784658093978,-0.469387755102041,3.02784775405211,"11/14/19",-5.55111512312578e-16
"SearchCosts-Adult_S023","SearchCosts-Adult_S023",NA,18,4,10:30:00,"sonali",1,NA,"Adult",0,1,52,11,12,12,52,11,12,12,464.78162820525,509.630918502818,494.254092375417,527.805070082583,6574.39625153644,9542.34088840933,22190.3922384723,72961.5035906089,-0.138252629976332,0.19820882223273,0.0828511607209201,0.334552148796517,1,0,1,1,1,1,0,0,0.00943396226415094,0.0416666666666667,0.0384615384615385,0.0384615384615385,0,0,0,0,0.0153173181796482,15.3768261274015,0.410437872725672,0,6.12641473088175,6.21715921946689,6.1686902667007,6.19161171998006,0.00391325220125792,0.0399999999999999,3.28970725390294,"11/14/19",-5.55111512312578e-16
"SearchCosts-Adult_S024","SearchCosts-Adult_S024",NA,21,4,11:30:00,"Sonali",1,NA,"Adult",0,1,50,11,8,10,50,11,8,10,381.92840099336,500.520511106727,464.39349651325,464.4380807877,18374.9352001678,55479.2934376598,52100.2850952785,44703.2435141933,-0.201248847588375,0.474703797394484,0.268786632699033,0.269040754648717,1,0,1,1,1,1,0,0,0.00980392156862745,0.0416666666666667,0.0555555555555556,0.0454545454545455,0,0,0,0,0.0374406572069431,36.1270145934773,0.276960074213128,0,5.89824840048554,6.14407103648119,6.0451864881513,6.05444005439357,0.0081124340945348,-0.142857142857143,3.28970725390294,"11/14/19",-5.55111512312578e-16
"SearchCosts-Adult_S025","SearchCosts-Adult_S025",NA,18,4,14:30:00,"sonali",1,NA,"Adult",0,1,52,12,12,11,52,12,12,11,436.519746597038,511.691013972,337.159971396167,320.280877026545,10701.6686709844,6508.72454449994,28414.261732823,3569.38523661695,0.148264559968383,0.766303839435183,-0.668646555375992,-0.807422229733288,1,0,1,1,1,1,0,0,0.00943396226415094,0.0384615384615385,0.0384615384615385,0.0416666666666667,0,0,0,0,0.205608576280482,174.531042575833,14.6937364543278,1,6.05449334048555,6.22598321069803,5.73116530499929,5.75231300645657,0.0413826009645313,0,3.28970725390294,"11/21/19",-5.55111512312578e-16
"SearchCosts-Adult_S026","SearchCosts-Adult_S026",NA,18,4,16:00:00,"Bella",1,NA,"Adult",0,1,53,12,7,10,53,12,7,10,411.475199573359,465.037027994833,305.059739521429,331.858587265,3821.67585371737,5798.96322892858,25380.5435603019,16206.8238805998,0.115565689673443,0.680582146019912,-1.00699655121738,-0.724299144640976,1,0,1,1,1,1,0,0,0.00925925925925926,0.0384615384615385,0.0625,0.0454545454545455,0,0,0,0,0.207736605607849,159.977288473405,-5.170049698684,0,6.00901921284957,6.13053402164356,5.63288239394879,5.74123587595066,0.0423050251825772,-0.238095238095238,3.28970725390294,"12/4/19",-5.55111512312578e-16
"SearchCosts-Adult_S027","SearchCosts-Adult_S027",NA,19,4,17:00:00,"Bella",1,NA,"Adult",0,1,52,11,8,9,52,11,8,9,455.42798134,566.230838949,275.29972791675,351.650873820222,14424.1224720411,10596.2359977562,5204.90099587926,16320.4110128308,0.105467609043878,0.914063221057466,-1.20903743586826,-0.651856846107526,1,0,1,1,1,1,0,0,0.00943396226415094,0.0416666666666667,0.0555555555555556,0.05,0,0,0,0,0.345716629302976,290.93111103225,-7.19758050135863,1,6.09055802449527,6.32514141759203,5.58900726628776,5.80313010362692,0.0617865506664592,-0.142857142857143,3.28970725390294,"12/4/19",-5.55111512312578e-16
"SearchCosts-Adult_S028","SearchCosts-Adult_S028",NA,19,4,14:30:00,"Bella",1,NA,"Adult",0,1,50,12,9,10,50,12,9,10,400.59393405914,586.333652337583,519.749535454556,378.9710998535,20103.2573918681,16891.9146427748,48337.0190550484,23309.2124273453,-0.229866843473262,0.891129280184622,0.48927372869098,-0.360367274677118,1,0,1,1,1,1,0,0,0.00980392156862745,0.0384615384615385,0.05,0.0454545454545455,0,0,0,0,0.0601981095255021,66.5841168830277,0.291114659204468,0,5.94383696310508,6.35356326685131,6.16699000338699,5.86986101683984,0.0149013593439047,-0.130434782608696,3.28970725390294,"12/9/19",-5.55111512312578e-16
"SearchCosts-Adult_S029","SearchCosts-Adult_S029",NA,NA,4,14:15:00,"Bella",2,NA,"Adult",0,1,18,3,3,3,18,3,3,3,539.598279529167,656.728903452667,409.130016963,426.151275634667,13058.8734927255,6086.67588886874,18503.3148634656,16800.4335087337,0.109508008869291,1.02003368706789,-0.904699030051967,-0.772382710231667,1,0,1,1,1,1,0,0,0.0263157894736842,0.125,0.125,0.125,0,0,0,0,0.232299867972309,247.598886489667,16.6882424322298,1,6.27175995200946,6.48240661522256,5.97648140370397,6.0251363390689,0.0406075735450893,0,3.28970725390294,"12/11/19",-5.55111512312578e-16
"SearchCosts-Adult_S030","SearchCosts-Adult_S030",NA,19,4,14:30:00,"Bella",1,NA,"Adult",0,1,53,10,11,12,53,10,11,12,564.487326819887,703.957390786,335.337877273545,373.114387194417,59782.2961232137,101517.908863554,11166.2256312396,26061.2488308178,0.156501095442292,0.704984773219758,-0.744658115887793,-0.596097209656111,1,0,1,1,1,1,0,0,0.00925925925925926,0.0454545454545455,0.0416666666666667,0.0384615384615385,0,0,0,0,0.354682182091235,368.619513512455,-36.5394693670603,1,6.24437713596361,6.46946406723732,5.77904088480415,5.85080823115985,0.0563679555289799,0.0434782608695653,3.28970725390294,"12/11/19",-5.55111512312578e-16
"SearchCosts-Adult_S031","SearchCosts-Adult_S031",NA,31,4,13:30:00,"Bella",1,NA,"Adult",0,1,52,12,10,12,52,12,10,12,365.825249598577,449.920396010083,311.2279176711,264.197329680167,2529.73302963317,5161.9246442519,20149.9117691359,566.345672142372,0.104218588438991,1.10072988290226,-0.542749283488595,-1.10005269656406,1,0,1,1,1,1,0,0,0.00943396226415094,0.0384615384615385,0.0454545454545455,0.0384615384615385,0,0,0,0,0.182214787638716,138.692478338983,2.94540557165937,0,5.89370632598298,6.0982185766592,5.66839807112448,5.57294098200291,0.0365288101415014,-0.0833333333333333,3.28970725390294,"1/27/20",-5.55111512312578e-16
"SearchCosts-Adult_S032","SearchCosts-Adult_S032",NA,19,4,13:30:00,"BV",1,NA,"Adult",0,1,54,11,11,11,54,11,11,11,426.931323925926,457.155271181818,430.447990181818,404.580831545455,8239.27215669519,2558.91855395932,13973.8768785015,21541.7347206667,-0.0146334887063737,0.292478863374091,0.0211001511185344,-0.241741888115881,1,0,1,1,1,1,0,0,0.00909090909090909,0.0416666666666667,0.0416666666666667,0.0416666666666667,0,0,0,0,0.0300892100812803,26.707281,0.865423704116969,0,6.03730091476846,6.11921458163262,6.029727017817,5.93976886234558,0.00736587323949905,0,3.28970725390294,"1/29/20",-5.55111512312578e-16
"SearchCosts-Adult_S033","SearchCosts-Adult_S033",NA,NA,4,14:30:00,"BV",1,NA,"Adult",0,1,50,12,12,12,49,12,12,12,596.314362117245,651.654779910917,468.982259432583,469.125032425083,29535.5784507117,39443.742574907,35942.311899047,42800.4461896433,0.146945980052665,0.436140382537041,-0.518457947511843,-0.517711853573578,0.988372093023256,0,0.98,1,1,1,0,0,0.0294117647058824,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.02,0,0,0,0.163007748329778,182.672520478333,-11.5965326518233,1,6.35442079072993,6.44202095461106,6.07346379361038,6.07160415224734,0.0294480931753803,0,3.69860253758329,"1/29/20",0.204447641840175
"SearchCosts-Adult_S034","SearchCosts-Adult_S034",NA,NA,4,15:30:00,"bella",1,NA,"Adult",0,1,51,12,12,12,51,12,12,12,389.661293403824,513.796408971167,453.324079513333,412.979582945417,3920.28073297651,14489.0156651827,25991.2569920888,11521.6081622793,-0.279370597217756,0.911574699275327,0.331406581602642,-0.0556562427025052,1,0,1,1,1,1,0,0,0.00961538461538462,0.0384615384615385,0.0384615384615385,0.0384615384615385,0,0,0,0,0.0625282270181194,60.4723294578333,0.466755313694578,0,5.95314140144431,6.22128773714319,6.0589905981432,5.99380229302237,0.0132160798451647,0,3.28970725390294,"1/29/20",-5.55111512312578e-16
"SearchCosts-Adult_S035","SearchCosts-Adult_S035",NA,19,4,13:30:00,"BV",1,NA,"Adult",0,1,51,12,8,10,51,12,8,10,421.853018741941,499.491790930417,240.5167222025,248.8834142685,2397.76439482503,26284.1350020385,929.054199393381,2704.1058089181,0.246833453998947,0.937124266641908,-1.36543804349463,-1.29104930056922,1,0,1,1,1,1,0,0,0.00961538461538462,0.0384615384615385,0.0555555555555556,0.0454545454545455,0,0,0,0,0.349962283043899,258.975068727917,-5.37587729971223,0,6.03849845289478,6.1792853252949,5.47605291711019,5.49971157476955,0.0603356499450335,-0.181818181818182,3.28970725390294,"2/5/20",-5.55111512312578e-16
"SearchCosts-Adult_S036","SearchCosts-Adult_S036",NA,19,4,15:15:00,"BV",1,NA,"Adult",0,1,51,12,12,12,51,12,10,12,518.096049626529,560.139258703083,617.1401977541,486.645917098,38915.1676404556,41487.4713643977,40196.2548198501,23162.3720106559,-0.0680551873454328,0.14956831224832,0.444615814779,-0.23084694501273,0.977011494252874,0,1,1,0.833333333333333,1,0,0,0.00961538461538462,0.0384615384615385,0.192307692307692,0.0384615384615385,0,0,0.151515151515152,0,-0.0484175093163955,-57.0009390510166,-0.496559044764106,0,6.18865591138668,6.27879074785329,6.36661774473345,6.13062264402368,-0.00694536652822636,-0.666666666666667,2.61227519305317,"2/5/20",-5.55111512312578e-16
"SearchCosts-Adult_S037","SearchCosts-Adult_S037",NA,20,4,13:30:00,"BV",1,NA,"Adult",0,1,51,12,12,12,51,12,12,12,414.75886924598,505.801777044833,425.4170656205,365.656713644667,6659.93269373464,810.277849344714,17515.4440713657,6042.87087224934,-0.0789496633717026,0.91178497310276,0.0370334984788921,-0.613282402251919,1,0,1,1,1,1,0,0,0.00961538461538462,0.0384615384615385,0.0384615384615385,0.0384615384615385,0,0,0,0,0.0863220413305387,80.3847114243333,0.921937652800628,0,6.01207253220194,6.22468224536536,6.00598718950463,5.88052672557297,0.0178808737351064,0,3.28970725390294,"2/10/20",-5.55111512312578e-16
"SearchCosts-Adult_S038","SearchCosts-Adult_S038",NA,NA,4,14:15:00,"BV",1,"had to reexplain the rules at the first break","Adult",0,1,52,12,9,12,52,11,7,12,414.630385545538,528.597831726182,409.720420837429,441.306511561,9632.86966559841,8467.23444282227,42251.5269066729,50249.464878731,-0.137728669568509,0.698397049808568,-0.173750778611623,0.0579815599957966,0.964705882352941,0,1,0.916666666666667,0.777777777777778,1,0,0,0.00943396226415094,0.115384615384615,0.25,0.0384615384615385,0,0.0833333333333333,0.194444444444444,0,0.126691994495433,118.877410888753,1.66235400173615,0,6.00525990199059,6.25708281910682,5.92370051952264,5.99065316959334,0.0273695287335837,-0.368421052631579,2.40956330073786,"2/10/20",0.130929749925416
"SearchCosts-Adult_S039","SearchCosts-Adult_S039",NA,20,4,10:40:00,"Sonali",1,NA,"Adult",0,1,52,12,5,9,52,11,5,9,353.486235325192,431.699557738091,339.0899658202,351.430998908333,2986.29245146707,7377.91588840719,27424.7955964261,15753.2047784175,-0.120587061907068,0.822726036780316,-0.29421719520586,-0.145374801042961,0.987179487179487,0,1,0.916666666666667,1,1,0,0,0.00943396226415094,0.115384615384615,0.0833333333333333,0.05,0,0.0833333333333333,0,0,0.120149001883635,92.6095919178909,2.113386085763,0,5.85685140814966,6.05182905186538,5.73218052952988,5.80137044431245,0.0271256162961854,0.161290322580645,3.28970725390294,"2/11/20",0.130929749925416
"SearchCosts-Adult_S040","SearchCosts-Adult_S040",NA,22,4,15:00:00,"BV",1,NA,"Adult",0,1,52,12,10,11,52,12,9,11,433.635674990231,425.318161646333,431.865268283444,261.623534289273,24197.6319314376,4467.78385957533,48968.9422046297,1526.12096366963,0.155210608204842,0.101202743319452,0.14371487838044,-0.961710768355378,0.988235294117647,0,1,1,0.9,1,0,0,0.00943396226415094,0.0384615384615385,0.136363636363636,0.0416666666666667,0,0,0.1,0,-0.00763792953586076,-6.54710663711109,-0.173577281887374,0,6.03213248664745,6.04165812456893,5.95628426421617,5.55713174809624,0.00711570847619342,-0.56,2.92640519249607,"2/12/20",-5.55111512312578e-16
